ID_REF	GSM1599177	GSM1599178	GSM1599179	GSM1599180	GSM1599181	GSM1599182	GSM1599183	GSM1599184	GSM1599185	GSM1599186	GSM1599187	GSM1599188	GSM1599189
ZNF691	1.52083	11.8125	5.39583	8.0625	6.1875	7.1875	0.6875	2.5625	4.10417	3.85417	5.60417	1.14583	5.52083
ZNF692	38.6042	37.3542	109.062	38.1875	36.5625	19.1042	21.1042	22.4792	24.4375	17.7708	33.0208	10.2292	10.4375
ZNF695	5.8125	11.3542	NA	11.0625	NA	2.60417	1.9375	4.64583	3.85417	8.14583	4.39583	NA	NA
ZNF696	27.0208	12.3125	18.3958	7.27083	18.0208	27.8125	12.9792	4.10417	23.2292	29.3125	27.8542	27.2292	20.1458
COPZ1	195.688	132.896	75.4375	183.646	190.354	138.854	198.438	165.938	203.604	308.438	166.354	211.979	191.729
LOC644690	NA	NA	1.72917	6.0625	0.5625	NA	4.64583	NA	0.729167	3.0625	9.0625	NA	3.85417
COPZ2	2.85417	NA	41.6875	1.27083	5.60417	3.02083	NA	0.354167	1.5625	3.02083	2.4375	9.8125	6.60417
RUVBL1	24.08335	15.6458	28.7292	17.75	19.54165	11.583335	23.70835	7.416685	18.75	23.9375	20.124985	19.7917	14.354165
RUVBL2	64.7292	114.688	115.271	181.438	102.896	132.146	132.729	107.562	90.8958	195.188	92.8125	108.188	108.188
LOC389634	7.77083	22.6875	23.8958	12.3542	27.8958	16.3125	7.0625	17.5625	19.5208	3.47917	18.2292	6.89583	11.8125
LOC389633	NA	2.3125	8.22917	NA	NA	NA	NA	NA	2.14583	NA	NA	NA	8.0625
LOC389631	NA	NA	154.854	8.14583	18.8542	15.7292	2.9375	7.97917	1.39583	NA	8.10417	NA	NA
SHB	5.60417	2.9375	31.3542	11.8125	13.1875	40.5208	12.1458	23.4375	15.2292	18.1458	10.5208	9.8125	10.7292
SHD	NA	NA	0.4375	1.35417	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHE	5.60417	5.60417	5.8125	7.27083	1.35417	5.85417	1.5625	0.354167	5.35417	11.4792	2.4375	NA	9.1875
SHF	6.395835	10.14585	11.041685	NA	3.27083	3.9583335	5.60417	10.312515	12.0625	6.77085	4.895835	6.04167	7.4375
SHH	NA	7.8125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PHEX	2.4375	2.4375	24.5625	NA	1.9375	7.72917	8.60417	2.39583	3.0625	NA	0.270833	7.1875	10.5208
DYNC2H1	14.3125	13.9375	11.4375	6.35417	15.3958	9.60417	9.14583	0.6875	16.4375	12.6042	25.3958	24.8958	13.9375
PRKCB1	1134.95166667	845.354	1388.688	932.063333333	701.924666667	634.867333333	1016.06333333	1162.286	1132.7	878.116666667	1082.14733333	907.466666667	973.646666667
NUDCD2	54.16665	65.0	12.625	74.1458	99.91675	111.1249	117.5625	40.625	81.14585	99.5419	78.14585	95.27085	70.22915
NUDCD3	40.5625	50.5625	101.938	36.6042	48.0625	45.3542	39.3125	9.22917	30.4375	45.3542	49.4792	40.2708	34.3542
NUDCD1	4.4375	0.0625	3.9375	NA	12.2292	1.35417	NA	NA	3.10417	NA	6.39583	13.4792	5.52083
OR1D4	3.67361	3.38194566667	17.28471	6.10417	14.3542	5.97917	14.3402666667	10.187515	7.93751	5.9375	3.22917	2.2083335	5.8125
OR1D2	10.5208	NA	1.22917	NA	5.22917	4.97917	3.6875	NA	NA	NA	NA	5.35417	NA
GMNN	24.3958	31.2292	2.5625	20.1458	9.4375	35.3125	8.02083	133.562	49.2292	49.8125	38.6458	31.3125	20.6042
LUM	5.3125	2.4375	NA	0.729167	0.270833	NA	2.0625	3.6875	4.0625	NA	NA	NA	NA
ZNF343	15.8958	16.9375	3.35417	8.8125	0.770833	1.8125	4.77083	NA	12.7292	NA	18.1458	15.9792	11.7292
ZNF341	39.9375	70.5208	76.8542	67.5625	31.8125	16.8542	35.8125	57.6458	56.3958	59.3125	38.2708	47.0208	41.9792
ZNF347	NA	0.8125	0.979167	NA	2.64583	15.4792	NA	NA	NA	NA	9.27083	5.22917	NA
ZNF346	27.6458	32.7708	58.5208	32.3958	23.1042	7.27083	19.8125	32.7708	29.3958	10.6458	15.8125	12.2292	21.3125
ZNF345	7.875	4.458335	7.22917	9.9375	3.85417	6.041665	6.541665	7.6875	5.916665	3.145835	5.458335	2.27083	1.1666665
LOC643313	185.3334	116.020915	442.0001	61.97925	76.5416	32.14585	36.562485	241.1249	139.0834	35.6042	31.72915	17.062515	52.145835
NUDT12	2.72917	2.77083	1.52083	2.3125	NA	NA	NA	NA	NA	0.104167	9.60417	0.3125	4.64583
C9orf126	3.0625	NA	NA	7.5625	17.3542	NA	1.1875	NA	NA	NA	NA	NA	NA
NUDT10	0.6875	NA	NA	NA	NA	NA	5.22917	18.0208	NA	NA	2.22917	7.47917	NA
NUDT11	2.5625	9.0625	5.8125	1.0833335	3.291665	12.22915	7.52083	4.10417	9.5	0.229167	4.333335	8.02083	NA
DLL4	NA	NA	6.85417	NA	6.89583	7.85417	NA	NA	9.27083	NA	NA	NA	NA
NUDT17	NA	NA	NA	NA	NA	NA	NA	5.60417	3.6875	NA	3.1875	NA	NA
NUDT14	111.646	122.646	81.1042	248.688	209.438	133.979	212.062	89.3542	155.354	326.521	133.229	239.479	101.438
NUDT15	31.58335	16.1875	11.4583	40.5417	49.7292	52.33335	27.5	24.625	35.625	29.64585	31.2708	44.5417	33.95835
NUDT18	172.854	152.354	220.062	178.938	93.9375	117.979	118.062	181.438	179.229	360.521	115.229	125.229	137.146
NUDT19	12.3542	NA	0.354167	1.27083	4.64583	NA	3.0625	9.39583	8.6875	21.9792	2.4375	10.6875	8.35417
STX8	238.479	255.146	124.604	273.562	336.104	288.729	315.562	262.771	243.396	283.479	250.729	307.438	337.896
IFI6	6437.315	1358.9795	464.8336	1316.936	1518.144	1809.939	1228.251	759.771	1385.1455	3553.2095	2401.564	2022.8955	1577.541
STX3	209.688	259.938	1221.73	216.562	203.562	170.854	265.604	629.438	241.354	179.854	235.771	244.438	229.771
STX2	120.853933333	74.3126666667	77.86811	105.437333333	122.7986	103.353933333	89.6459333333	106.979333333	143.1595	57.3264	135.506933333	69.3402333333	134.2154
STX5	330.0765	276.854333333	424.8124	329.6181	349.187433333	251.881766667	296.006766667	260.243066667	314.173833333	387.993266667	297.576333333	290.6738	276.5206
STX4	211.271	238.146	356.229	180.938	192.729	203.271	180.479	198.688	161.604	209.438	161.688	202.771	172.271
STX7	191.5834	190.1251	284.562415	111.93775	170.8541	248.35425	141.00025	194.000085	156.9791	126.3544	158.24975	145.85425	160.4791
STX6	265.562	197.125	346.5205	265.708	149.271	196.625	109.4374	148.896	254.521	253.1045	348.5625	331.0415	255.3335
RPS3A	8218.84	10601.1633333	8426.3	11323.9533333	12651.6333333	11324.4333333	11977.9333333	8347.26333333	10556.03	11331.7833333	10572.5	11781.3333333	11894.4666667
LOC727837	1.22917	4.64583	11.7292	NA	NA	1.14583	2.6875	3.14583	1.14583	0.354167	6.85417	9.39583	4.10417
LOC727832	4.0	20.437485	36.3958	4.166665	11.750015	11.9167	9.645815	10.145815	5.9375	NA	5.333335	8.249985	6.0625
LGI4	2.5625	NA	6.85417	6.85417	NA	3.5625	NA	NA	NA	5.64583	NA	NA	NA
LGI1	NA	NA	1.14583	NA	1.02083	NA	11.7292	4.77083	4.97917	NA	2.7708315	2.64583	3.4375
LGI2	4.9375	4.4375	NA	1.4375	NA	1.02083	0.3125	8.35417	NA	4.10417	NA	NA	NA
LGI3	NA	NA	5.02083	NA	1.64583	4.64583	NA	2.10417	NA	5.35417	NA	NA	NA
DRG2	29.8125	53.1042	15.2292	73.3958	63.6042	52.1875	86.3958	32.7708	70.8958	88.9792	47.3542	52.0625	52.3542
DRG1	169.312	167.396	115.979	193.688	198.438	200.854	183.229	138.271	212.562	249.146	241.021	239.354	167.604
LRSAM1	194.229	194.062	183.22925	225.479	155.104	134.896	174.396	232.146	240.812	213.854	75.291585	54.749915	86.31225
OC90	1.10417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNPTG	331.812	556.604	577.729	537.062	555.396	457.188	577.229	286.312	366.771	365.479	333.396	363.729	310.062
DRGX	1.35417	NA	28.8958	NA	6.8125	2.02083	7.9375	NA	2.14583	0.604167	3.77083	3.5625	NA
TCP11	NA	NA	2.8125	1.0625	2.0625	NA	NA	3.85417	2.4375	NA	3.85417	NA	NA
TCP10	10.5208	4.0625	5.645835	1.45138776667	NA	12.4652766667	5.22917	14.8125	1.3125	6.89583333333	0.3125	7.125	4.208335
TBC1D22B	29.5208	25.7292	10.1875	22.1875	14.8125	9.8125	13.3542	14.6875	20.1042	22.4375	31.1042	22.6875	14.2708
TBC1D22A	11.7292	12.3958	27.0625	13.1875	3.97917	10.4375	2.52083	15.5208	8.0625	19.8125	16.4375	19.2292	9.27083
TMEM145	13.1875	9.39583	10.7292	3.5625	8.9375	0.6875	8.9375	3.89583	5.3125	8.6875	3.97917	8.14583	19.3958
NKTR	371.9791	231.6874	124.04175	286.2291	273.7919	237.77075	249.3751	204.2084	319.0624	69.1042	190.7084	80.1456	331.1459
TMEM143	5.27083	18.6042	NA	13.6042	5.9375	NA	11.7292	3.6875	2.14583	17.9375	8.8125	13.3958	17.7708
FOXL1	1.52083	11.8125	34.8542	NA	3.6875	7.1875	17.8125	11.8542	NA	7.5625	4.64583	7.1875	3.6875
KIF2A	51.6458	68.2708	61.2292	123.354	57.8542	83.9375	59.6042	49.0625	58.0208	92.2292	96.9792	80.7292	61.0625
KIF2C	10.8125	4.39583	53.7708	NA	3.89583	3.0625	7.5625	31.6458	0.8125	10.7292	0.6875	9.1875	NA
KIF2B	3.75	7.1875	4.5	NA	NA	NA	4.64583	3.10417	5.60417	NA	NA	NA	NA
ENSA	68.8264666667	36.79859	26.8125	34.0903	90.604	87.8125666667	88.2015566667	47.8958333333	44.9514	56.3541666667	34.7152666667	53.5902666667	28.3125333333
BRCA1	16.791675	30.6875333333	50.3958	10.208325	12.85419	15.2430666667	31.6874666667	23.02085	17.06249	20.4236333333	12.1562425	11.10416	13.7916675
BRCA2	0.104167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.10417	NA
LOC642797	3.85417	NA	13.1875	NA	11.4792	0.8125	2.4375	NA	0.770833	NA	6.72917	2.14583	6.72917
LOC642795	NA	27.8542	4.72917	NA	NA	NA	NA	0.6875	NA	1.35417	NA	NA	1.3125
KIF25	3.85417	1.708335	1.89583	2.625	1.39583	4.64583	2.4375	2.97917	1.72917	8.97917	5.8125	4.0625	2.14583
KIF24	NA	NA	NA	0.770833	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIF27	2.3958315	9.79165	65.3333	6.1875	10.375	3.47917	10.854185	3.6875	3.0625	3.72917	6.354165	5.875	8.54167
KIF23	9.1875	29.8542	5.39583	14.3958	9.52083	10.7292	3.0	7.60415	15.79165	30.35415	19.125	13.291685	13.041685
LOC646570	NA	NA	4.4375	NA	NA	1.52083	NA	12.3125	0.6875	NA	2.4375	2.14583	2.0625
PTPLAD2	2840.35	3012.35	3131.44	2016.35	2220.77	2338.02	2063.19	2154.73	1862.81	788.271	1352.48	1440.31	2213.1
PTPLAD1	49.7151233333	37.3819333333	28.42361	98.20825	62.6457766667	62.2291	51.4235566667	41.3125	61.4096666667	64.882	68.9513333333	67.6595666667	55.6599
HIBADH	101.188	154.688	8.1875	162.146	112.812	144.354	91.9792	45.9792	129.146	206.062	179.688	151.854	168.812
SMURF1	11.25	8.27083	6.8125	17.5208	5.125	14.8542	10.937515	31.4375	8.85417	8.083315	10.3124835	9.479165	11.854165
SMURF2	5.8125	NA	0.8125	1.5625	0.8125	5.39583	0.354167	NA	0.145833	0.395833	NA	6.85417	1.35417
TFRC	445.646	184.979	109.938	408.229	517.729	547.354	525.979	1012.35	335.188	155.271	263.646	253.854	466.688
LOC647315	NA	5.8125	NA	0.354167	5.8125	9.60417	5.52083	NA	NA	0.354167	6.77083	6.77083	NA
LOC647310	9.22917	NA	27.4792	8.64583	0.729167	NA	24.9375	23.8958	6.39583	11.7292	0.729167	8.4375	NA
LOC647311	2.14583	9.89583	7.97917	6.39583	0.0625	3.89583	3.22917	2.02083	10.6875	1.35417	5.22917	4.10417	4.10417
TFR2	NA	2.60417	NA	3.22917	NA	NA	NA	NA	NA	3.85417	NA	NA	0.770833
LOC441632	3.39583	10.5208	56.9375	8.0625	16.8542	21.6042	9.4375	11.8125	6.77083	19.5208	1.22917	15.5208	19.8958
DNAJC25-GNG10	36.1042	46.0208	38.2708	1.5625	26.6875	19.1042	30.0625	175.229	19.125015	28.6458	13.39585	36.3958	29.3958
LOC401305	NA	0.354167	7.35417	0.104167	5.60417	3.85417	7.47917	16.8958	5.35417	21.9792	NA	NA	8.35417
YY1	1010.727	1047.981	1432.727	1389.668	1067.502	1351.519	1281.207	1182.5395	1275.543	1341.4	1275.2495	1301.7295	1263.603
YY2	NA	NA	0.604167	2.72917	0.6875	1.02083	NA	3.0625	NA	NA	NA	NA	NA
LOC643547	NA	5.8125	3.3125	NA	NA	NA	NA	4.5625	NA	0.354167	NA	2.4375	NA
LOC441178	NA	0.104167	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.8125	NA
MGC46336	NA	NA	6.27083	NA	5.02083	NA	NA	12.6042	NA	2.35417	7.5625	6.77083	NA
FAM106A	NA	3.89583	NA	3.291665	NA	NA	NA	NA	NA	NA	NA	NA	NA
CCDC38	2.60417	24.7292	30.1458	NA	2.0625	15.6875	0.104167	1.35417	6.85417	0.8125	9.52083	2.89583	5.60417
CCDC33	5.64583	1.5625	15.5208	NA	5.60417	NA	6.77083	13.8958	13.1875	6.89583	7.52083	5.77083	15.9375
CCDC36	NA	NA	1.35417	2.14583	NA	5.6875	5.8125	NA	NA	15.5208	3.02083	1.97917	7.27083
CCDC37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CCDC34	12.5208	4.583335	6.77085	6.91665	1.5625	7.083335	1.1875	15.17361	11.5486	11.541665	6.85417	7.5625	6.3749835
CCDC35	10.9375	4.64583	11.4792	10.9375	NA	15.3542	6.85417	14.3542	14.0208	5.3125	15.4792	2.4375	7.8125
MLNR	NA	1.27083	20.8542	NA	2.0625	NA	5.8125	NA	NA	NA	NA	NA	NA
SARS2	76.0208	61.7292	3.77083	124.688	146.812	128.312	124.021	35.2292	107.188	198.146	56.8958	76.9792	88.2292
NECAP1	363.604	345.271	262.188	359.771	398.354	500.438	581.521	744.812	315.229	193.604	248.146	213.729	272.938
NECAP2	401.396	444.229	193.521	327.479	551.896	384.312	182.521	303.229	458.938	622.271	458.521	410.604	377.938
LOC401876	0.5625	0.104167	5.5625	4.64583	NA	13.5625	1.39583	15.0208	NA	NA	5.60417	NA	NA
KYNU	941.3945	1027.918	106.7916	703.833	801.831	1188.542	385.063	287.2085	991.168	1106.478	719.6645	865.292	770.291
LOC645268	NA	10.7292	NA	NA	NA	NA	0.104167	NA	NA	NA	NA	NA	9.0625
UVRAG	90.18725	50.104185	20.6875	54.72915	84.97925	82.04175	156.146	66.0830835	72.7501	63.79175	79.5626	63.49975	80.520915
LOC645261	8.1875	1.52083	NA	8.35417	5.60417	3.02083	0.229167	9.4375	3.47917	7.9375	11.7292	3.0625	2.9375
COPG2	9.0625	17.7708	10.8125	13.8958	17.9792	3.6875	22.6042	23.3125	19.1458	36.0625	12.3542	22.3125	24.7292
PDZK3	NA	4.72917	NA	NA	NA	3.22917	NA	0.895833	NA	NA	NA	NA	NA
PDZK1	NA	1.9375	NA	3.85417	NA	NA	2.5625	0.6875	6.39583	6.22917	3.35417	5.02083	7.6875
GTPBP5	8.1875	NA	NA	8.35417	3.85417	9.52083	1.5625	10.7292	3.47917	3.02083	11.0625	15.7292	NA
GTPBP4	484.438	346.312	109.729	435.854	404.688	475.396	631.771	379.438	364.979	385.729	550.979	495.521	460.896
GTPBP6	471.188	558.562	190.146	660.938	672.271	601.396	704.771	254.771	519.812	682.396	557.854	674.646	652.146
GTPBP1	5.77083	NA	1.89583	1.35417	NA	NA	2.47917	4.3125	7.1875	8.02083	NA	1.35417	10.0625
GTPBP3	50.0	51.2292	60.47915	67.75699	28.9097	65.5624	50.85415	36.8958	42.5762333333	33.2986	35.2430333333	41.5208	38.2430433333
GTPBP2	18.6875	0.354167	NA	22.6875	NA	7.4375	NA	12.3542	8.02083	17.3958	13.6458	5.77083	3.02083
GTPBP8	43.9930333333	43.7986333333	13.41665	52.8819666667	59.7013666667	58.3402666667	34.2569333333	29.2430666667	54.4097333333	63.9513666667	59.1874666667	54.8958333333	49.9097333333
TIPIN	8.5625	4.64583	2.14583	NA	7.5625	2.64583	7.72917	12.8958	8.14583	15.2708	12.1458	4.3125	14.8958
TMEM89	NA	0.729167	0.8125	14.5208	0.104167	0.354167	1.1875	0.770833	2.02083	NA	6.02083	10.1875	8.60417
KLHL24	155.604	211.104	95.5625	219.479	121.188	143.562	101.438	265.062	297.521	275.812	401.562	367.021	235.229
PLK1	13.3125	NA	3.22917	7.47917	NA	10.4375	NA	8.35417	15.2708	3.10417	NA	NA	NA
PLK3	15.6875	4.22917	22.1875	29.5625	36.1458	59.9792	87.3542	89.7708	8.02083	NA	14.8958	1.3125	19.5208
PLK2	10.5208	2.4375	8.35417	5.60417	7.72917	7.77083	2.9375	13.1875	NA	NA	8.02083	NA	6.35417
PLK4	15.0208	19.5208	3.1875	14.3542	13.4792	21.1458	3.97917	47.0208	24.8125	13.4375	9.14583	6.77083	10.1875
LOC645888	3.6875	NA	4.10417	NA	0.354167	NA	5.8125	1.35417	3.22917	3.85417	NA	NA	NA
LOC645882	1.35417	NA	NA	NA	NA	NA	NA	3.64583	5.02083	0.645833	NA	4.4375	4.4375
POLS	165.188	98.9792	17.9375	147.021	198.521	216.479	140.271	143.854	138.896	68.7708	144.562	102.396	166.021
LOC645885	3.85417	NA	9.22917	NA	1.39583	7.4375	10.6458	5.60417	1.60417	6.9375	0.604167	6.64583	2.0625
KLHL23	NA	NA	1.14583	17.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIAA0391	146.146	169.312	115.646	101.354	130.688	135.354	61.3958	90.6875	174.104	209.812	234.812	148.521	172.729
LOC644131	60.8958	57.0625	NA	39.8958	59.4792	56.3542	51.6875	19.8958	70.9375	79.8958	59.6042	89.6458	72.7292
SBDSP	24.95835	30.625	9.89585	23.875	134.1455	122.3955	158.604	32.9792	19.4375	19.6042	23.89585	19.66665	23.29165
LOC644133	1.10417	NA	9.52083	7.52083	1.52083	13.8125	13.8958	11.0625	5.5625	NA	1.5625	NA	4.0625
LOC644135	NA	1.39583	2.9375	4.72917	4.64583	8.8125	19.8542	8.0625	6.1875	2.0625	9.0625	9.77083	8.35417
LOC644137	2.85417	1.52083	NA	NA	NA	NA	NA	NA	9.5625	NA	NA	NA	2.02083
LOC644136	NA	NA	NA	3.27083	NA	NA	NA	NA	NA	NA	NA	1.1875	NA
TMEM85	385.229	384.312	212.646	484.979	739.521	648.729	531.229	350.479	442.354	523.812	371.062	458.312	346.312
TMEM84	5.39583	14.7708	17.6875	NA	NA	8.02083	14.5208	1.35417	6.85417	NA	8.10417	4.64583	1.85417
ANKK1	NA	NA	0.104167	0.895833	NA	NA	NA	NA	NA	NA	0.354167	5.39583	NA
PCGF1	78.1875	115.521	37.1458	112.396	71.6042	79.2292	71.3542	42.6458	108.188	152.062	111.396	120.562	74.8958
POLG	101.354	81.3958	21.8542	56.7708	130.771	101.479	83.2708	72.9792	83.7292	72.9375	97.3542	109.062	98.2292
PCGF3	5.8125	26.6458	78.1875	4.0625	22.4792	11.1875	37.9375	5.8125	2.9375	8.14583	12.6042	7.64583	19.6458
PCGF2	9.8125	NA	NA	2.4375	NA	NA	NA	5.35417	4.39583	NA	4.9375	1.22917	1.9375
PCGF5	3.35417	5.0625	14.6875	14.8958	15.7708	12.7292	16.0625	2.4375	16.2292	18.6875	20.9375	11.8542	19.8958
CX3CR1	1863.6445	1817.5645	65.0831	658.72875	1086.102	842.252	391.8126	509.25	2326.227	1751.958	1795.5005	1991.4595	1576.2895
LOC613037	1675.1655	1216.0605	1381.251	1887.706	952.748	1196.9145	1585.708	950.709	1389.3345	203.0211	950.147	447.5835	1459.771
MAGED1	42.9167	28.000015	6.41666	45.4096556667	33.0624675	26.7500075	29.0000075	26.6875	36.229165	33.5625	40.33335	72.6664	29.3541666667
MAGED2	12.427075	9.6874925	5.46527666667	23.0347333333	11.1979175	8.4166675	26.4583	14.07291	10.5416675	14.4270825	13.79165	13.78125	12.03125075
ATP8B3	NA	NA	NA	NA	NA	NA	5.60417	NA	1.10417	1.35417	0.8125	NA	NA
ATP8B2	8.416665	0.479167	9.15972233333	7.4375	5.3125	4.22917	2.60417	1.875	5.958335	2.3124985	1.1666665	8.2291665	3.60417
ATP8B1	4.39583	5.0625	1.3125	4.4375	NA	NA	3.6875	10.4792	NA	4.64583	5.60417	NA	0.6875
ATP8B4	711.938	556.062	789.146	259.396	148.354	287.604	180.062	758.188	1162.73	355.938	546.021	350.479	512.479
STC1	7.35417	NA	NA	2.4375	NA	2.3125	NA	5.39583	4.4375	NA	NA	10.6875	NA
STC2	NA	2.22917	1.14583	10.1875	3.39583	NA	6.39583	20.9375	4.97917	NA	2.89583	7.97917	12.6042
DPPA2	NA	NA	NA	7.64583	2.60417	NA	3.27083	NA	NA	1.39583	NA	2.5625	NA
DPPA3	1.5625	NA	4.10417	1.14583	NA	NA	5.104165	2.60417	2.4375	0.854167	1.3125	2.0625	NA
DPPA4	9.4375	NA	NA	16.8958	0.104167	NA	NA	30.4792	4.6875	NA	NA	NA	NA
DPPA5	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.02083	NA	NA	NA
ZBTB39	11.5208	12.2708	13.0208	16.4375	18.0208	3.8125	12.8958	8.0625	19.2708	12.3542	9.0625	9.0625	11.4375
C1orf138	7.47917	6.85417	41.9792	2.5625	8.10417	5.85417	NA	2.9375	5.39583	NA	NA	NA	NA
C1orf131	192.021	248.146	72.4375	184.229	176.521	120.604	36.0208	154.396	277.896	295.688	292.479	303.396	170.312
NEUROG2	7.22917	1.35417	7.1875	11.7292	7.1875	10.1042	20.6875	29.8125	13.7708	18.8542	12.3542	11.3125	12.2292
NEUROG1	NA	5.52083	18.2292	3.6875	7.22917	8.9375	15.4792	10.8125	7.0625	17.3125	10.5208	3.0625	2.0625
ZBTB32	12.6458	10.1042	6.39583	14.5625	4.10417	10.5208	6.35417	11.3542	17.1458	4.4375	11.3125	6.85417	6.0625
C1orf135	NA	NA	0.104167	NA	0.354167	8.5625	6.5625	16.4375	10.1458	0.770833	NA	NA	3.6875
ZBTB34	65.14575	112.896	289.062	148.521	108.104	64.979085	105.104	241.938	85.603915	152.354	147.188	70.5419	61.97925
C1orf137	NA	7.64583	NA	2.0625	NA	NA	3.6875	1.22917	5.8125	0.729167	NA	3.6875	14.3542
SMC1A	19.1875	20.2708	8.8125	6.89583	29.3958	8.02083	8.0625	9.14583	24.0625	12.3125	16.9375	10.5208	16.4375
SMC1B	5.64583	NA	47.4375	NA	NA	8.10417	2.4375	1.64583	3.64583	4.0625	1.52083	4.0625	2.97917
MDK	3.22917	10.3958	4.46526666667	17.85415	10.229165	8.624985	17.8333	7.375	8.3125	1.6041685	1.58333	4.61805666667	15.0208
SGTB	17.2083	5.9375	20.791685	2.5625	24.33335	29.97915	11.270815	2.4374985	3.54167	5.8125	15.624985	15.52085	9.333335
SGTA	27.0208	15.0208	NA	21.6042	29.6458	8.10417	29.7708	21.8542	28.8958	46.8125	38.2292	30.4375	22.6875
TRIM48	2.9375	NA	9.27083	2.64583	7.35417	5.9375	5.39583	4.22917	4.64583	13.3958	6.72917	12.3125	10.8542
TRIM49	0.270833	2.0625	0.8125	NA	NA	3.22917	NA	NA	2.02083	4.39583	NA	NA	NA
TRIM46	NA	0.354167	53.6042	NA	5.60417	2.4375	21.8125	20.1458	7.1875	NA	3.22917	4.0625	9.9375
TRIM47	NA	2.14583	NA	NA	NA	NA	NA	NA	NA	2.5625	9.27083	NA	NA
TRIM44	401.562	416.604	229.021	466.812	473.229	309.271	536.479	212.521	530.938	388.188	475.188	490.604	600.188
TRIM45	4.97917	9.8125	9.52083	6.35417	5.77083	7.5625	9.0625	23.8125	15.2708	NA	10.6458	NA	5.85417
TRIM42	0.104167	NA	NA	NA	NA	4.64583	NA	NA	NA	NA	NA	NA	NA
TRIM43	2.89583	NA	1.5625	NA	14.2708	3.0625	10.5625	2.9375	1.5625	4.0625	14.8958	3.9375	8.35417
TRIM40	2.72917	2.72917	2.85417	1.14583	NA	NA	0.770833	2.72917	NA	NA	3.0625	NA	NA
TRIM41	102.500085	199.646	237.604	97.24975	129.833415	81.646085	107.70825	249.938	122.79175	93.14575	87.22925	77.37475	79.437585
IVD	22.2292	7.8125	12.3542	23.4375	13.8958	20.8958	10.4375	NA	23.4792	26.4792	31.1458	37.1458	26.4375
IVL	1.85417	4.10417	NA	NA	4.64583	5.22917	4.64583	NA	NA	NA	NA	6.5625	4.89583
NRD1	729.729	625.062	1384.23	713.812	460.271	409.229	695.271	1155.69	695.729	718.479	976.104	721.938	867.521
NEB	4.64583	8.1875	1.5625	4.9375	6.39583	17.3958	9.0625	NA	5.35417	NA	11.7708	2.14583	9.1875
NES	0.3125	2.14583	NA	NA	2.64583	NA	NA	NA	1.1875	0.479167	NA	0.770833	3.22917
AURKAIP1	1401.77	1438.81	1483.15	1652.06	1379.15	1130.19	1602.9	1491.77	1285.85	1794.1	1384.23	1568.6	1275.48
AFMID	74.2501	42.1667	44.0625	182.5626	66.3541	36.3125	112.0211	67.728915	81.5624	514.2916	181.04175	138.00025	154.6459
MGC16025	0.520833	1.27083	5.52083	NA	NA	NA	2.9375	1.3125	NA	7.5625	NA	4.64583	0.770833
PFDN1	167.604	108.021	101.812	218.396	169.562	117.271	285.146	136.188	184.562	225.688	171.229	166.396	155.104
PFDN2	38.3125	41.9792	22.7292	35.8958	29.8125	43.0625	23.8958	54.6042	27.7708	25.3958	20.1458	47.8958	21.4375
PFDN5	5805.065	5957.71	3426.065	4030.27	5116.0	4956.92	6662.855	2552.335	4733.06	5282.415	5900.795	5291.23	5538.185
PFDN4	10.9375	0.6875	NA	3.97917	4.10417	2.60417	NA	NA	9.0625	4.39583	4.39583	9.39583	19.6458
PFDN6	45.9792	53.7708	NA	63.1042	34.3125	40.8542	59.4375	24.1458	36.5625	56.6458	50.3125	54.7292	44.6458
MTHFR	103.062	101.979	19.0625	118.354	97.6875	45.7292	79.3125	88.4375	129.688	91.9375	163.646	66.2708	101.188
MTHFS	284.146	356.938	1027.44	393.188	402.021	196.396	264.979	483.521	324.979	412.521	275.229	359.104	216.062
GAGE12I	1.39583	10.5208	5.35417	10.4375	0.270833	NA	NA	NA	1.3125	3.145835	7.1875	7.1875	NA
DTNB	2.85417	NA	NA	0.104167	NA	NA	NA	NA	NA	NA	5.8125	NA	NA
DTNA	6.13194333333	13.29165	7.89582333333	3.958335	8.43748666667	13.604185	9.270835	10.1875	5.32639	3.0625015	10.270815	12.7986	9.97916666667
GAGE12G	NA	3.22917	11.7292	NA	5.02083	4.0625	5.60417	7.22917	0.229167	5.35417	0.104167	NA	0.354167
PDE4DIP	3.85417	4.916665	10.0763666667	0.1875	NA	3.041665	3.875	6.08333	6.229165	5.9375	3.291665	4.79861333333	2.11805666667
LATS2	33.1458	43.2708	54.5208	75.5625	43.3958	20.5625	35.8958	66.6042	47.1875	51.8125	42.7708	35.6042	29.8125
LATS1	14.4375	4.77083	5.0625	20.9375	2.6875	9.770835	7.0625	24.2292	19.5208	13.6875	23.3542	16.1875	14.9792
